"","target_id","logFC","unshrunk.logFC","logCPM","PValue"
"2088","XM_015814421.1",2.39015798529013,2.3901640722158,11.6336150470113,0.00646945493239116
"2089","XM_015823251.1",2.38976721439003,2.39184885346602,3.24419470484865,0.000883385551905024
"2090","XM_029285412.1",2.3879101496844,2.38887168984341,4.33025571027712,4.33073256382773e-06
"2091","XM_015815558.2",2.38764218427522,2.38792855229347,6.08289728182929,0.00120734569842976
"2092","XM_015822100.1",2.38653621253203,2.38657436937164,8.97958617034996,0.000501951356856301
"2093","XM_015827758.2",2.38563001532977,2.38911721547842,2.45698491628438,6.5605099055418e-06
"2094","XM_015814139.2",2.38206860680795,2.38216178211852,7.69470128093424,5.83496698908451e-07
"2095","XM_015813750.1",2.3813828455861,2.38471996667756,2.53256640544762,0.0140529082791291
"2096","XM_029284947.1",2.38058925816247,2.38366109345176,2.39853298404463,0.00119955360645226
"2097","XM_015818719.1",2.37955781488181,2.38286751672604,2.58408401850903,7.98707170797166e-05
"2098","XM_015831578.2",2.37826868553204,2.37980277991326,3.66065669542447,0.000653722520584173
"2099","XM_015818154.1",2.37811879750358,2.38107477827145,2.70330047429401,0.0288118594502067
"2100","XM_015816154.1",2.37788097781684,2.37825009182068,5.70831827213116,9.78466875768569e-07
"2101","XM_015821785.1",2.37556019368221,2.37621226758343,4.88519454076751,4.88052676639798e-05
"2102","XM_015821859.1",2.37536912959918,2.37597596371436,4.95012397101308,2.57365024927938e-05
"2103","XM_015810317.1",2.37527589491067,2.3753895415575,7.39045554828784,4.20868462521198e-06
"2104","XM_015820072.2",2.37321217379232,2.37473151923193,3.59094490068747,4.68693391942374e-07
"2105","XM_015817970.1",2.36891013910508,2.37107537463936,3.14748084063731,6.93912089421406e-05
"2106","XM_015812049.2",2.36469465862366,2.36486431795884,6.82083077215046,1.47428103954166e-05
"2107","XM_015811475.2",2.3623837391793,2.3625354546201,6.97937634062531,0.000271640671508953
"2108","XM_015818956.2",2.36218920225322,2.36260780645575,5.50885650858732,2.2072942060435e-07
"2109","XM_015822616.2",2.35919620479714,2.35941508137666,6.42745065547091,0.00159995411484808
"2110","XM_015831411.1",2.35716337977086,2.35796352746717,4.58527335104736,0.0259302745344089
"2111","XM_015826460.1",2.35691395236918,2.35826298909266,3.80189108643436,5.48815115793957e-05
"2112","XM_015831453.1",2.35398224083696,2.3544902246709,5.23788683132588,0.000406868045575862
"2113","XM_029287105.1",2.34930141931341,2.35376010059504,2.14519200037131,0.0152455246890787
"2114","XM_015820912.2",2.34893941386188,2.34908841045494,6.99188513282332,0.000202072513483799
"2115","XM_015831604.1",2.33980573706809,2.34008155567113,6.10559476855068,0.00044399819963475
"2116","XM_015816777.2",2.33179206494883,2.33205794209588,6.11547582203282,0.000187528025083771
"2117","XM_015816859.1",2.3317537340135,2.33475234987701,2.6909893209983,0.000128179465522111
"2118","XM_015822391.1",2.32904621658993,2.32912300597086,7.92825201785566,2.64610589212928e-05
"2119","XM_015832212.1",2.32727375123457,2.32744911496846,6.72593198487348,0.00312439885520086
"2120","XM_015819774.1",2.32673686338166,2.3268386578163,7.5283767527155,4.36210548863076e-06
"2121","XM_015823647.1",2.32609803575519,2.32625684681512,6.89050084947056,6.93877904347432e-05
"2122","XM_015811054.1",2.32592245983541,2.32624990437227,5.84456832633842,0.000106240756438251
"2123","XM_015823794.2",2.3252746670146,2.32547376595136,6.56429513959542,0.000845483744593139
"2124","XM_015826824.1",2.32298392428656,2.32379100208843,4.52673756809552,0.000145338358204166
"2125","XM_015813390.1",2.32197225707436,2.32359302588336,3.54640166334994,0.00307697291506672
"2126","XM_029283280.1",2.32120426158856,2.32289581428552,3.39009784447685,0.000102273580300655
"2127","XM_015831190.1",2.3210084595094,2.32300027749788,3.26227378101643,2.23784477772102e-06
"2128","XM_015815657.1",2.31994220619339,2.32011360610782,6.7531882950468,1.74944286387461e-05
"2129","XM_015813300.1",2.31929143498824,2.32083809955127,3.58756708700751,0.00881362940573407
"2130","XM_015812154.2",2.3186273408094,2.318713915004,7.75902301312614,0.000145367731386084
"2131","XM_015827605.1",2.31861093229107,2.31893254690662,5.87290382581849,5.03671876711058e-05
"2132","XM_029287258.1",2.31778864609695,2.31857538524437,4.57184305058036,9.52930176258607e-05
"2133","XM_015820792.2",2.31750245808313,2.31872687685975,3.94312152306931,0.00011995561362141
