"","target_id","logFC","unshrunk.logFC","logCPM","PValue"
"662","XM_015819323.1",-9.61465222351445,-144269487.241353,2.96909796849951,2.32098324330565e-07
"663","XM_015826299.1",-9.61423667847763,-144269487.240938,2.96869640882696,7.63358085602154e-05
"664","XM_015812666.1",-9.61232631531098,-144269487.239024,2.96685441091973,1.55584345008632e-12
"665","XM_029285320.1",-9.61198499995558,-144269487.238685,2.96652367269185,1.63908264175299e-08
"666","XM_029286291.1",-9.61138789667382,-32.8296422017871,2.965949323664,0.000759405585325372
"667","XM_015814885.1",-9.61100483844469,-144269487.237702,2.96557881975204,4.13488364851153e-11
"668","XM_015822313.1",-9.60901464511804,-144269487.235706,2.9636596767471,2.30729424406048e-12
"669","XM_015827333.1",-9.60639277396604,-144269487.233086,2.96112964631371,2.16680126400281e-07
"670","XM_015831914.1",-9.60598007775441,-10.2007062904449,4.41959672843714,9.26960961351529e-11
"671","XM_015812467.1",-9.60130812146812,-144269487.227994,2.95622568029438,0.0164139938062453
"672","XM_015819424.1",-9.59998013156589,-10.1947027833375,4.41364553421528,8.1815860223704e-13
"673","XM_015825282.2",-9.59349745232939,-144269487.220169,2.94868813317102,1.98735802542174e-11
"674","XM_015823970.1",-9.59269895467908,-144269487.219369,2.94791753419978,0.0165151592709474
"675","XM_015829132.1",-9.58188151678885,-144269487.208542,2.93749186774103,2.33870338673208e-10
"676","XM_015820427.1",-9.58126651019576,-144269487.207929,2.93690458964544,1.26145598661451e-06
"677","XM_015818304.2",-9.58087900067545,-144269487.207529,2.9365048631266,1.99385390074345e-06
"678","XM_015811936.2",-9.57713559858963,-9.87506617382052,5.86171139135627,2.40782117101398e-08
"679","XM_015823814.1",-9.57424415361609,-144269487.200895,2.93012976834331,4.07520806427356e-08
"680","XM_015813222.1",-9.57180170416706,-144269487.198447,2.92776667922492,2.51000105253506e-12
"681","XM_015818028.1",-9.56179323052854,-10.1564906845621,4.37643365782626,3.06762254158872e-17
"682","XM_015822347.1",-9.56116896826441,-10.1114714029981,4.84981499100285,5.75766627362712e-09
"683","XM_029283053.1",-9.55925235204513,-144269487.185884,2.91568118560971,1.09283883356708e-05
"684","XM_015813241.1",-9.55886619375493,-144269487.185499,2.91531385920035,2.14966891422161e-07
"685","XM_029284145.1",-9.5569497068603,-144269487.183577,2.91345319624652,4.31165925080174e-12
"686","XM_015811210.1",-9.55605122189744,-144269487.182678,2.91259098645322,1.91828585984747e-07
"687","XM_015819432.1",-9.55442712001698,-144269487.181047,2.91100479848304,1.21664074401381e-10
"688","XM_015821821.1",-9.55404209005187,-10.1051638693852,4.84059309554834,1.8065306515676e-09
"689","XM_015814423.1",-9.54975599155677,-144269487.176374,2.90652216002576,6.39382838665285e-05
"690","XM_015825917.1",-9.54912376681008,-144269487.175743,2.90592255753433,0.00011814285735451
"691","XM_015811559.1",-9.54241033575575,-13.4958587501497,2.99444997643268,0.0324390697901311
"692","XM_015821399.1",-9.54116146854131,-144269487.167768,2.89824081915501,1.28214410888301e-11
"693","XM_015814342.1",-9.5396411104834,-144269487.166248,2.89679025754959,0.000955441472635112
"694","XM_015815147.1",-9.53928330258849,-144269487.165895,2.89647188171168,0.00117381472881337
"695","XM_029283260.1",-9.53886406047449,-144269487.165469,2.89603217966924,3.13760001198387e-09
"696","XM_015825498.1",-9.53721869298471,-144269487.163821,2.89444769517915,4.34379412049218e-06
"697","XM_015823649.1",-9.53615778685738,-9.83814007401699,5.43218571503851,4.6839501149808e-09
"698","XM_015832253.1",-9.53400467143688,-10.1286838021136,4.34926753476734,4.06262187158155e-12
"699","XM_015814420.1",-9.53053126471503,-144269487.157134,2.88806628428674,0.0387866432720024
"700","XM_015817363.1",-9.52820586568541,-144269487.154796,2.88576101006385,1.39041261839729e-10
"701","XM_015815557.1",-9.5264610726121,-144269487.153052,2.88410679749289,0.00350377460787517
"702","XM_015812060.1",-9.52607962813028,-144269487.152665,2.88370023047167,5.50795958436882e-07
"703","XM_015823236.1",-9.5253774129478,-144269487.15196,2.8830136240052,2.86421584688041e-06
"704","XM_015825215.1",-9.52218083797833,-144269487.148759,2.87993296251002,1.19795323469819e-08
"705","XM_015813786.1",-9.52114804194353,-144269487.147728,2.87895935949174,2.69133537039704e-11
"706","XM_015823576.1",-9.52100164938758,-144269487.14758,2.87880995513498,4.75636347791549e-06
"707","XM_015813936.1",-9.5201566973621,-144269487.146739,2.87802945234591,0.000727160305113694
"708","XM_029285323.1",-9.51894054680921,-144269487.145518,2.87683586455273,2.2041596684543e-07
"709","XM_029283035.1",-9.51650344845587,-10.080551968787,5.10733284682331,5.64310527931232e-09
"710","XM_015821070.1",-9.51503781975653,-12.9726466766553,3.00091277781807,0.000625304623879126
"711","XM_015817119.1",-9.51386320915379,-17.5211456967317,2.87865712321959,0.00108543146957157
"712","XM_015830714.1",-9.51250021367468,-144269487.139062,2.87058219139447,2.3880630836032e-12
"713","XM_015829751.1",-9.50897319199633,-144269487.13554,2.86726047943276,0.000599362386920758
"714","XM_015820453.1",-9.50654867639561,-144269487.133104,2.8648568018532,1.32888107246825e-09
"715","XM_015811753.1",-9.49920703895037,-144269487.125758,2.85783474611196,7.74818254550664e-05
"716","XM_015825075.1",-9.49870349707449,-144269487.125248,2.85729922592392,6.77817731121875e-05
"717","XM_015829309.1",-9.49800431385106,-144269487.124543,2.85658659697285,0.0144206425846502
"718","XM_015825312.1",-9.49729829166608,-144269487.123846,2.85599609220139,2.91157581744023e-05
"719","XM_015824092.2",-9.49729136077492,-144269487.123829,2.85590013478991,1.74638626059536e-09
"720","XM_015823566.1",-9.49689418142304,-15.8323127760787,2.87652790260586,3.78194686775074e-05
"721","XM_015822911.1",-9.4961737116475,-144269487.122714,2.85485708954917,2.45817439011011e-12
"722","XM_015818675.2",-9.49517327684489,-144269487.121713,2.85389869225034,1.86155001863131e-12
"723","XM_015811567.1",-9.49338678729598,-144269487.119928,2.85221897789475,5.41106469426958e-07
"724","XM_015824554.1",-9.49282157085095,-144269487.119362,2.85167039332137,6.12403673075239e-05
"725","XM_015814188.1",-9.48864515487197,-144269487.115182,2.84767619048811,5.83630562519706e-09
"726","XM_015832537.1",-9.48656088798371,-144269487.113088,2.84559430153915,1.82052463985665e-12
"727","XM_015810840.1",-9.48532094342564,-10.0363581067908,4.77196780754312,7.36751925120681e-15
"728","XM_029284632.1",-9.48368248313457,-144269487.110212,2.84288574566175,8.51514037874654e-09
"729","XM_015822217.1",-9.48207094678216,-144269487.108597,2.8413308668497,5.83091774846533e-07
"730","XM_015831766.1",-9.48113317057565,-144269487.107651,2.84035670207995,0.00965677086233245
"731","XM_015824489.1",-9.47986097076095,-144269487.106384,2.83919709711998,2.13945052914401e-10
"732","XM_015822962.1",-9.47637296055939,-144269487.102887,2.83580360321428,1.72214382059809e-15
"733","XM_015815620.1",-9.47329064820696,-144269487.099805,2.83287996787172,1.05630306573401e-09
"734","XM_015823129.1",-9.47057060310262,-10.0652065088465,4.28738527877409,0.00819209679881877
"735","XM_029285597.1",-9.4698466146661,-144269487.096354,2.82954631881896,1.1379480124951e-08
"736","XM_015819453.1",-9.46867269334057,-144269487.095175,2.82837453067704,1.24797832659321e-13
"737","XM_015820044.2",-9.46651224460675,-29.3936113411732,2.82631554985974,0.0110031259104736
"738","XM_015811794.1",-9.46565742995191,-144269487.092161,2.82553463171271,1.71259660223783e-09
"739","XM_029284464.1",-9.4639548537556,-144269487.090452,2.82384761494184,4.30396660538296e-09
"740","XM_015825802.1",-9.46237327074269,-144269487.088868,2.82231845147405,3.59045535532172e-11
"741","XM_015832417.2",-9.4614699163848,-144269487.08797,2.82152486117724,3.11476190486349e-08
"742","XM_015812964.2",-9.46135999842064,-13.7345134012961,2.89243958227591,0.0291925823036638
"743","XM_015820945.1",-9.46107523385758,-144269487.087575,2.82115554735458,0.000736822082712434
"744","XM_029284639.1",-9.46044501393856,-144269487.086939,2.82048837788595,1.10789657462737e-11
"745","XM_015818779.1",-9.45707734991616,-144269487.083567,2.81725349333101,3.01310152120847e-10
"746","XM_015811556.1",-9.45667852593243,-10.00799141731,4.74274096147761,3.38218407438822e-06
"747","XM_015829594.2",-9.45488595004319,-144269487.081371,2.81512540450294,1.21083736293259e-15
"748","XM_015832449.2",-9.45447948212256,-10.0058173534637,4.74020395592778,2.82379173125349e-07
"749","XM_015830940.1",-9.45173412501014,-9.76506491331338,5.67356067650757,1.63992148572448e-07
"750","XM_015811325.1",-9.45170058770218,-144269487.078182,2.81207629767682,4.05917323691012e-10
"751","XM_015821317.1",-9.4516419867468,-144269487.078123,2.81201285970258,4.38177150903667e-13
"752","XM_029282951.1",-9.44961928821884,-144269487.0761,2.81009839622552,4.40736848542913e-05
"753","XM_015819588.1",-9.44738046813431,-10.0119705451758,5.03229206428571,2.25312362980111e-07
"754","XM_015828325.1",-9.44712464487938,-22.6144543909041,2.80792897918495,0.0272846831581361
"755","XM_015824778.2",-9.44575855074344,-144269487.072238,2.80644228649862,0.000296502484555119
"756","XM_015827504.1",-9.44547761783667,-144269487.071952,2.80611205920073,5.12524745841533e-05
"757","XM_015820102.1",-9.44503207004505,-144269487.071507,2.80568696095554,6.39669196361922e-07
"758","XM_015815750.1",-9.44483266006509,-144269487.071303,2.80544823301422,1.01018552040475e-11
"759","XM_015820232.1",-9.4436225939569,-144269487.070088,2.80424276943312,5.14575835542712e-12
"760","XM_015822333.1",-9.44076468135929,-144269487.067232,2.80157206969706,1.28424502335361e-09
"761","XM_015831772.1",-9.44000754681541,-144269487.066473,2.80082952335021,1.49594107011794e-10
"762","XM_015815140.1",-9.43895813434713,-10.0335722058774,4.25648979343962,9.34901029703518e-09
"763","XM_029284689.1",-9.43549942181034,-144269487.061963,2.79655918648816,1.11223542159365e-05
"764","XM_029286345.1",-9.43528371622326,-144269487.061739,2.79623415360962,2.55467504720652e-06
"765","XM_015812241.1",-9.43498318451664,-144269487.061447,2.79607531211091,6.88579272296433e-07
"766","XM_029283727.1",-9.42916132609743,-144269487.055609,2.79036105821591,8.26650353978099e-08
"767","XM_015830012.1",-9.42784712988557,-144269487.054296,2.78914558278484,0.00854391718472206
"768","XM_015824956.1",-9.4273196170436,-144269487.053765,2.78859612213864,8.29619281800955e-11
"769","XM_015811967.1",-9.42686466417977,-144269487.053307,2.78812955840753,0.000769267823495168
"770","XM_015812124.1",-9.42573688968646,-144269487.052178,2.78704338815305,1.68099102264583e-13
"771","XM_015829222.1",-9.42314778613207,-144269487.049599,2.78474956692589,0.00808442137185742
"772","XM_015825883.1",-9.42070230380658,-144269487.047141,2.78227634707992,3.67631696302067e-07
"773","XM_015824758.1",-9.41680585126383,-144269487.043236,2.77848912672216,1.93886750912894e-11
"774","XM_015830089.1",-9.41618993423168,-144269487.042621,2.77792105858296,3.98987504138805e-09
"775","XM_015811220.2",-9.41168025624223,-10.0944547500651,4.40618414821963,0.00101192513121646
"776","XM_015815824.2",-9.41139900903091,-144269487.037833,2.77346581676708,0.00226662095072867
"777","XM_029283540.1",-9.41056161639839,-144269487.036984,2.7725027961609,6.82793141192922e-13
"778","XM_015815990.1",-9.40694752434581,-10.0015395821714,4.22508844828247,1.12067489735103e-10
"779","XM_015820315.2",-9.40525486730747,-144269487.031662,2.76727724758288,0.000207366501068114
"780","XM_015818484.2",-9.40476723365703,-144269487.031181,2.76691911565113,9.69603378361839e-08
"781","XM_015816692.1",-9.40251075867748,-144269487.028919,2.76471922199129,1.49316998408529e-08
"782","XM_015823525.1",-9.40140929048103,-144269487.027816,2.76366008071754,0.000119723566981654
"783","XM_015821472.1",-9.39625411563346,-144269487.022657,2.75875759895086,2.17944498935602e-08
"784","XM_015817199.1",-9.39543573430415,-144269487.021838,2.75799251723234,0.000638096413914743
"785","XM_015822291.1",-9.38952081316378,-144269487.015918,2.75236256540614,0.0067954258950913
"786","XM_015816733.1",-9.38940469696838,-9.94136064856164,4.67354172914846,2.43927828171142e-11
"787","XM_015823748.1",-9.38696838159374,-144269487.013358,2.74984013240062,2.30334559993944e-07
"788","XM_029286293.1",-9.38596150773674,-9.98054014249135,4.20418622722667,2.57146612139843e-07
"789","XM_029284515.1",-9.38576181197516,-144269487.012149,2.74868281388328,3.93020838247331e-09
"790","XM_015813125.1",-9.38225347757358,-144269487.008646,2.74548962026485,0.00188938953570694
"791","XM_015814356.1",-9.38101151084514,-144269487.007393,2.74413625925061,6.04446696323589e-05
"792","XM_015819299.1",-9.38062826204367,-144269487.007011,2.74380250889952,2.3066909466826e-06
"793","XM_015811219.1",-9.37905790884531,-144269487.005432,2.74218029865489,1.85050362269488e-09
"794","XM_015829080.1",-9.37725102282138,-144269487.003625,2.7404890833369,1.03461184103364e-10
"795","XM_029283193.1",-9.37497417957323,-9.94012962434251,4.95357514329169,1.08084062347085e-07
"796","XM_015820452.1",-9.37328270059021,-9.62110035869977,5.74150765221092,6.86635885122694e-10
"797","XM_015823367.1",-9.37302635248245,-144269486.999398,2.73649737766049,8.22720765566555e-06
"798","XM_015814946.1",-9.36707830917828,-144269486.993433,2.73062940856401,8.47897748855583e-08
"799","XM_015816814.1",-9.36677719144946,-144269486.993121,2.73015985234737,0.00357233589547886
"800","XM_015828933.1",-9.36440521302986,-9.92891597564318,4.93075041772443,0.000157169933021031
"801","XM_029283862.1",-9.36376330728272,-144269486.990118,2.72753606820482,0.000231294883211498
"802","XM_015825027.1",-9.358547016055,-144269486.98489,2.72245352394868,2.17152237255232e-07
"803","XM_015824605.2",-9.35817283690504,-144269486.984513,2.72205122243828,6.31051089779934e-12
"804","XM_015825052.2",-9.35758464464651,-144269486.98393,2.72161357487108,3.61847789105979e-09
"805","XM_015814469.1",-9.35294207650987,-144269486.979288,2.71728820015176,0.000148410584626764
"806","XM_015814595.1",-9.34650011177989,-144269486.972827,2.71092921518883,0.000310177478398701
"807","XM_015828696.1",-9.34393840423973,-144269486.970264,2.70851632577694,3.49868869101673e-05
"808","XM_015811314.1",-9.34266474610625,-144269486.968977,2.7070650200813,2.68865829220829e-06
"809","XM_015814159.1",-9.33901883759145,-144269486.965328,2.70362549432581,1.95710197172904e-12
"810","XM_029285171.1",-9.33708939787776,-144269486.963402,2.70189504186178,1.57764597877736e-06
"811","XM_015817399.1",-9.33216269581427,-33.9447858456536,2.69722272215962,0.000514661951975383
"812","XM_015821843.1",-9.33048349340041,-22.4421792256545,2.69558124603187,0.0118328274307493
"813","XM_015819014.2",-9.32934415277824,-144269486.955643,2.69442198168484,2.94724387497608e-11
"814","XM_015813595.1",-9.32164705148297,-144269486.947926,2.68685200947773,0.00053422035707814
"815","XM_015814725.1",-9.32057963869367,-144269486.946869,2.68608712389547,6.21344507583199e-06
"816","XM_015810871.1",-9.31906558006443,-144269486.945348,2.68452597658017,2.40792824026784e-14
"817","XM_015813311.1",-9.31854652663672,-144269486.944829,2.68405937864412,4.66902535048875e-11
"818","XM_015813598.2",-9.31731451872271,-144269486.943587,2.68270705844184,1.35566268461012e-10
"819","XM_029283535.1",-9.3172408817133,-144269486.943523,2.68283881729412,8.56478305031602e-11
"820","XM_015826368.1",-9.31517593500634,-144269486.941452,2.68079775024434,1.50142541885135e-11
"821","XM_015823249.2",-9.31161644462408,-144269486.937889,2.67740593015224,2.61963339368675e-12
"822","XM_015829344.1",-9.31126099412572,-144269486.937524,2.67687628337567,2.47998006060187e-08
"823","XM_015832530.1",-9.30830983760394,-144269486.934574,2.67417018451034,2.01035869284978e-11
"824","XM_029284009.1",-9.30792711964926,-144269486.934196,2.67392191127462,5.78509501315559e-08
"825","XM_015818010.1",-9.3078367463331,-144269486.9341,2.6737054276497,2.07470781508403e-08
"826","XM_015810796.1",-9.30624390300396,-144269486.932512,2.67233880223227,8.07838157327188e-07
"827","XM_015816657.1",-9.30617886091462,-144269486.932429,2.67189635402815,0.00894981108279893
"828","XM_015823862.1",-9.30213506580609,-144269486.928386,2.66816251802424,0.000294205619032932
"829","XM_015815626.1",-9.30186325824233,-144269486.928122,2.66809103381335,0.00016488093605637
"830","XM_015831622.1",-9.30134205478225,-144269486.927603,2.66764221815779,7.55894069464992e-05
"831","XM_015811680.1",-9.29947706572775,-144269486.925724,2.66562093125983,2.64781636639429e-10
"832","XM_015814628.1",-9.29671005027975,-9.54539689081794,5.66168440243276,2.35039608949604e-09
"833","XM_015831859.1",-9.29662053184592,-144269486.922868,2.66298294015549,7.07089991686614e-10
"834","XM_015824393.1",-9.29497715827666,-144269486.921222,2.66141003121232,2.4800738214274e-14
"835","XM_015811317.1",-9.29170467211327,-144269486.917938,2.6581362102127,0.000728426852709027
"836","XM_015825866.1",-9.28796213688415,-144269486.914196,2.6546831890896,2.25891180479144e-10
"837","XM_029285301.1",-9.28443850121116,-144269486.910669,2.65135052340528,8.49739023953109e-07
"838","XM_015818884.1",-9.28386558869825,-144269486.910093,2.65075630547041,2.06974080453045e-09
"839","XM_015815035.1",-9.28355454716946,-144269486.90978,2.65040977200381,1.55102277443129e-10
"840","XM_015810528.1",-9.28199878359712,-144269486.908218,2.64883405063306,4.89709518484095e-13
"841","XM_015810186.1",-9.28019176438832,-144269486.906416,2.64729392905274,9.62144679880906e-05
"842","XR_001549270.1",-9.27981033084894,-144269486.906033,2.64689289600812,0.00172127864487162
"843","XM_015823189.1",-9.27745941213919,-144269486.903682,2.64473024488665,5.87643240089155e-08
"844","XM_015822859.1",-9.2750084890153,-144269486.901223,2.64228399852872,0.000213552974022557
"845","XM_015827518.1",-9.27444097928219,-144269486.900651,2.64164237431535,2.25829327750992e-07
"846","XM_015816016.1",-9.27387143680421,-9.58749983679976,5.48335162668757,1.38822753749632e-11
"847","XM_015831781.1",-9.27276959038353,-9.86730166286123,4.09383327583731,8.59250917222756e-10
"848","XM_015819297.1",-9.27239544411205,-144269486.898612,2.63991990758274,0.00021030806982492
"849","XM_015813570.1",-9.27200654772708,-144269486.89822,2.63948094090006,1.731899692778e-05
"850","XM_015812407.1",-9.27172839131814,-144269486.897938,2.63914915778771,1.53849705736808e-05
"851","XM_015823925.1",-9.2705068266627,-144269486.89671,2.63785489540629,4.99077136214895e-05
"852","XM_015816925.1",-9.26877509227089,-9.82089552179446,4.55383104338425,2.43960468770419e-05
"853","XM_015820100.1",-9.26709720950659,-9.86163252429856,4.08803798813094,5.26163800277966e-18
"854","XM_015819202.1",-9.26670426038764,-144269486.892903,2.63425146778551,5.01166451788115e-09
"855","XM_015820245.1",-9.26558480752085,-144269486.89178,2.63313056801848,0.006076892473307
"856","XM_029283248.1",-9.26417101094442,-19.8665962126301,2.6330991080692,0.00369059636445205
"857","XM_015814204.1",-9.26387922450184,-144269486.890075,2.63159375944546,5.95914514836029e-08
"858","XM_015819393.1",-9.25784757038437,-144269486.884043,2.62603224218044,0.000772137445142554
"859","XM_015817771.1",-9.25714371736282,-144269486.883338,2.6253515438204,0.000114381994599472
"860","XM_015810012.1",-9.25438585209273,-144269486.880566,2.62247650138784,8.72058223042561e-07
"861","XM_015813419.2",-9.25269863042535,-144269486.878876,2.6208618251617,1.31724757603664e-06
"862","XM_015814265.1",-9.25114021050328,-144269486.877314,2.61932129209691,2.38426961510379e-10
"863","XM_015820262.1",-9.24835154120902,-144269486.874507,2.61630776591119,0.014107342212097
"864","XM_015814520.1",-9.24588911096108,-144269486.872067,2.6146137649322,0.000295794916453244
"865","XM_015815259.2",-9.24579455529756,-144269486.871967,2.61439402314778,4.20283263448898e-06
"866","XM_015814172.1",-9.24517272195792,-144269486.871333,2.61350933898397,8.43141075758058e-09
"867","XM_029283931.1",-9.24444644972446,-144269486.870605,2.61279112059474,2.77102540196794e-06
"868","XM_015831995.1",-9.24339398437399,-144269486.869557,2.61193949527011,2.88049759259622e-08
"869","XM_015811755.1",-9.24265179481983,-144269486.868812,2.61120494096162,4.34633989596614e-08
"870","XM_015815357.1",-9.24147808663624,-144269486.867627,2.60983154409356,4.24453663037324e-08
"871","XM_015816314.2",-9.23394148417099,-144269486.86008,2.60265225772463,0.0197906824325348
"872","XM_015827733.1",-9.2310674971906,-144269486.85721,2.60012581305887,5.9377812374289e-09
"873","XM_015815491.1",-9.23000668169836,-144269486.856125,2.59852122433117,0.0160696298360329
"874","XM_015815190.2",-9.22683476324578,-9.82138568180806,4.04828859984467,3.37015866990818e-07
"875","XM_015823262.2",-9.22480507471426,-144269486.850941,2.59422297996166,1.76563386135318e-05
"876","XM_015813805.1",-9.22286891505427,-144269486.848997,2.59224610891271,1.63173198547413e-11
"877","XM_015810156.1",-9.22130438540065,-144269486.847432,2.59080958125865,9.88844917553027e-06
"878","XM_029286234.1",-9.22102602415868,-144269486.847154,2.59055960881673,3.8956516166516e-09
"879","XM_015832228.1",-9.22076014169114,-9.81531411996522,4.04216118884662,5.02714521201776e-05
"880","XM_015828857.1",-9.21973283425405,-144269486.84586,2.58935419817719,7.89706479419979e-06
"881","XM_015831852.1",-9.21689942879578,-144269486.843006,2.58620627605796,8.51904480187951e-05
"882","XM_015829873.1",-9.21476231462871,-144269486.840875,2.58443411130265,8.29112986463767e-08
"883","XM_015818872.1",-9.21249299249562,-144269486.838598,2.58215590102618,9.04173257958447e-13
"884","XM_015831874.1",-9.2120101789823,-9.30819010785537,7.0846616811007,1.7920348984362e-09
"885","XM_015817519.1",-9.21187727961921,-144269486.837983,2.58159866333489,1.44748424042888e-05
"886","XM_015811129.1",-9.21178077180362,-144269486.837892,2.58164650655077,3.33805124762411e-10
"887","XM_029287331.1",-9.20707064254502,-144269486.833177,2.57721868222251,7.31605674723699e-09
"888","XM_015827000.1",-9.20662554856539,-144269486.832721,2.57653241873002,7.83843594660185e-05
"889","XM_015825848.1",-9.20586727810117,-144269486.831967,2.57594162005762,2.23677784274689e-06
"890","XM_015819339.1",-9.20456539638035,-144269486.83066,2.57462853718929,7.03143686348269e-13
"891","XM_015825943.1",-9.20301351822203,-144269486.829108,2.57321469822187,2.62033801153815e-05
"892","XM_015812265.1",-9.20070090536735,-144269486.826794,2.57105248572877,2.41289270633573e-06
"893","XM_015826804.1",-9.1978231478322,-144269486.823915,2.56838695965978,0.00101261318961785
"894","XM_015828490.1",-9.19514062878576,-144269486.821225,2.56575208960119,3.33919290796735e-07
"895","XM_015810212.2",-9.19511896046964,-144269486.821198,2.56558395643402,7.14207112372195e-12
"896","XM_015829579.1",-9.19359052152281,-144269486.819662,2.56398309011518,1.07586126979536e-09
"897","XM_029287050.1",-9.19177742883763,-144269486.817854,2.56245346824066,3.06218939154028e-08
"898","XM_015818590.1",-9.19117746772115,-34.5067513193269,2.5617506984218,0.00113765070064926
"899","XM_015812304.1",-9.19010487204701,-144269486.816181,2.56093708104703,1.9226696311048e-05
"900","XM_015816313.1",-9.18978311918088,-144269486.81585,2.56039004689519,1.63925260771638e-08
"901","XM_029283565.1",-9.18958811321042,-144269486.815659,2.56031796900832,3.18597426020002e-12
"902","XM_015830308.1",-9.18903345564189,-15.7222488440004,2.5775007114663,0.000408674758718074
"903","XM_015821845.1",-9.18827094645524,-9.92223845830931,3.78770380308531,1.782957819993e-05
"904","XM_029283402.1",-9.1878280369365,-9.78239297258958,4.0099257195678,6.17208201145417e-16
"905","XM_015830810.1",-9.18770830375949,-144269486.813784,2.55875002873588,5.22344982381355e-05
"906","XM_015822839.1",-9.17784327899749,-144269486.803891,2.54898982855141,2.0230053471034e-13
"907","XM_015815145.1",-9.17603528555001,-144269486.802094,2.54764543984738,4.55210360644649e-05
"908","XM_015817922.1",-9.17583960791689,-144269486.801879,2.54690403397027,1.40497366601496e-07
"909","XM_015827450.1",-9.17277548920996,-144269486.798809,2.54395119529276,0.00700462796710834
"910","XM_015829987.1",-9.17146776972977,-25.7592305306369,2.54333482334863,0.0373410724332198
"911","XM_015811842.1",-9.17140866512115,-22.8035207068355,2.54303613950142,0.0188495810776272
"912","XM_015812867.1",-9.16659396500871,-144269486.792627,2.53834126983935,7.50991986808635e-07
"913","XM_015812343.1",-9.16367361334397,-144269486.789702,2.53555172524931,7.930118931026e-05
"914","XM_015832049.1",-9.16307478373161,-144269486.789103,2.53500686913696,1.11875652608987e-07
"915","XM_015820572.1",-9.16134197361766,-30.3357169728794,2.5334274228405,0.00335569064688568
"916","XM_015815830.1",-9.16071457616884,-144269486.786736,2.53266083486766,0.0255330795268992
"917","XM_015827115.1",-9.16066324488949,-144269486.786686,2.53265565360911,1.99889690678644e-09
"918","XM_015822183.1",-9.15851977567656,-9.33719822583733,6.27252195952519,4.1743910023172e-06
"919","XM_015824512.1",-9.15220547451677,-9.48401259482773,4.63821551001576,1.89270077406684e-14
"920","XM_029284039.1",-9.15208925305713,-144269486.778097,2.52443497605839,5.04805317238175e-07
"921","XM_015822815.1",-9.14971595202487,-144269486.775716,2.52206011681502,1.14895252547409e-06
"922","XM_015814455.1",-9.14940961273189,-15.0855182783144,2.54473334164432,0.0182673157085698
"923","XM_015821920.1",-9.14637910930816,-144269486.772376,2.51894117904119,0.0024118574236925
"924","XM_015817620.1",-9.14515920540723,-144269486.771149,2.51763547101981,4.07042924096706e-08
"925","XM_015815194.1",-9.1443262912207,-144269486.770319,2.5169656491308,1.53134573167117e-11
"926","XM_015817271.2",-9.14373863096363,-9.47554003013913,4.63004422422006,8.6594821357593e-14
"927","XM_029284120.1",-9.14145803272187,-9.73603986699486,3.96421385501074,1.88176447336207e-12
"928","XM_015814952.1",-9.14101539238077,-144269486.767,2.51373387056607,1.33735654012645e-07
"929","XM_015823182.1",-9.13911369554167,-9.73369566343817,3.96201744613765,9.98800025821432e-14
"930","XM_015819734.1",-9.13755047195666,-144269486.763535,2.51058316595211,0.000611228325539597
"931","XM_015821179.1",-9.13690849199039,-144269486.762883,2.5097176155561,7.20144664229806e-09
"932","XM_015822292.1",-9.13634455325765,-144269486.762323,2.5093175168161,0.00233321856402231
"933","XM_015831310.1",-9.13525024743873,-144269486.761229,2.50835099626779,6.68969602413119e-08
"934","XM_015814846.2",-9.13494126710582,-144269486.760919,2.50804396669291,5.95058711323591e-06
"935","XM_015816402.1",-9.1343641581288,-144269486.760339,2.50741638176608,9.57601822469861e-12
"936","XM_015819011.1",-9.13376919285047,-9.70078023599193,4.6916274014773,2.39659251133688e-10
"937","XM_015825352.1",-9.13028007067867,-10.7745721164521,3.14111953738668,0.00484077519323042
"938","XM_015821906.1",-9.13019313489319,-144269486.756158,2.50335014450725,3.89169100718714e-12
"939","XM_015815551.1",-9.12862558905649,-144269486.754578,2.5015557779553,1.5663358984537e-07
"940","XM_015832278.1",-9.12611442926623,-9.69250225268121,4.67182089377474,6.80348593730771e-05
"941","XM_015829630.1",-9.12516791508013,-144269486.751131,2.49877026564229,3.84274532497763e-09
"942","XM_015816472.1",-9.12498709195123,-144269486.75095,2.49858823178087,2.38058945908273e-05
"943","XM_015825076.1",-9.12242912412559,-144269486.748385,2.49605615734222,1.11276601766729e-05
"944","XM_015825422.2",-9.12184817798393,-17.8403338299748,2.49948655349052,0.00977609595619288
"945","XM_029283757.1",-9.12150152998629,-144269486.747454,2.49514292223845,2.19975617336442e-08
"946","XM_015828145.1",-9.11848442041397,-144269486.744434,2.49231186846961,1.94310820091966e-06
"947","XM_015821096.1",-9.11542855971356,-144269486.741372,2.48938386216378,7.86549558169773e-05
"948","XM_015832035.1",-9.11357182699804,-144269486.73951,2.48754722312693,2.41157249819423e-07
"949","XM_015832088.2",-9.11115098757931,-144269486.737085,2.48523106109629,2.02661315516455e-11
"950","XM_015829685.1",-9.10396638065213,-9.69856223065053,3.92715637009998,9.63912535922619e-07
"951","XM_015822076.1",-9.10371551806284,-9.1384954994566,7.58337402410796,7.39075721179318e-10
"952","XM_015832277.1",-9.09684277880306,-144269486.722758,2.47176670395914,2.47435883682761e-06
"953","XM_015815933.1",-9.09471331343478,-144269486.720612,2.46931564800362,3.59907650409679e-12
